ulke_adi,il_adi,il_kodu,ilce_adi,ilce_kodu,okul_adi,okul_website,tip
Türkiye,Ordu,52,Ulubey,12,Halk Eğitim Merkezi,http://orduulubeyhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Ordu,52,Ulubey,12,İmam Hatip Lisesi,http://ulubeyimamhatiplisesi.meb.k12.tr,Lise
Türkiye,Ordu,52,Ulubey,12,Ulubey Anadolu Lisesi,http://ulubeyanadolulisesi.meb.k12.tr,Lise
Türkiye,Ordu,52,Ulubey,12,Ulubey Anaokulu,http://ulubeyanaokulu.meb.k12.tr,Anaokulu
Türkiye,Ordu,52,Ulubey,12,Ulubey Ortaokulu,http://ulubeyortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ulubey,12,Ulubey İlkokulu,http://orduulubeyilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ulubey,12,Ohtamış Ortaokulu,http://ohtamisortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ulubey,12,Ohtamış İlkokulu,http://ohtamisilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ulubey,12,Şehit Mitat Eren İlkokulu,http://smeilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ulubey,12,Şehit Mitat Eren Ortaokulu,http://smeortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ulubey,12,Kardeşler Şehit Ufuk Akdemir Ortaokulu,http://kardeslersuakdemirortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ulubey,12,Kardeşler Şehit Ufuk Akdemir İlkokulu,http://kardeslersuakdemirilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ulubey,12,Aydınlar İlkokulu,http://aydinlarilkokulu52.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ulubey,12,Ulubey Mesleki Ve Teknik Eğitim Merkezi,http://ulubeymetem.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Bayramca Anaokulu,http://bayramcaanaokulu.meb.k12.tr,Anaokulu
Türkiye,Ordu,52,Ünye,13,Pelitliyatak İmam Hatip Ortaokulu,http://pelitliyatakimamhatip.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Ünye Adnan Menderes Mesleki Ve Teknik Anadolu Lisesi,http://unyetml.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Arif Nihat Asya Mesleki Ve Teknik Anadolu Lisesi,http://unyekml.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Atatürk Anadolu Lisesi,http://unyeaal.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Erenyurt İlkokulu,http://erenyurt.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fatih Meydan İlkokulu,http://fatihmeydanilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fatih Meydan Ortaokulu,http://fatihmeydanortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Mürüvvet Vidinli Halk Eğitim Merkezi,http://unyehem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Ordu,52,Ünye,13,Ünye Anadolu İmam Hatip Lisesi,http://unyeihl.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Kaledere İlkokulu,http://kaledere.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Mehmet Akif Ersoy Ortaokulu,http://unyemae.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Ünye Mehmet Refik Güven Fen Lisesi,http://unyefenlisesi.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Atatürk İlkokulu,http://unyeataturk.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Mesleki Eğitim Merkezi,http://unyemesem.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Öğretmen Evi Ve Akşam Sanat Okulu,http://unyeogretmenevi.meb.k12.tr,Sanat Okulu
Türkiye,Ordu,52,Ünye,13,Ünye Rehberlik Ve Araştırma Merkezi,http://unyeram.meb.k12.tr,Araştırma Merkezi
Türkiye,Ordu,52,Ünye,13,Şehit Hüseyin Başaran İlkokulu,http://sehithuseyinbasaran.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Şehit İsmail Ustaoğlu İlkokulu,http://sehitismaililkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Şehit İsmail Ustaoğlu Ortaokulu,http://sehitismailortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Ünye Anadolu Lisesi,http://unyeanadolulisesi.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Ünye Mesleki Ve Teknik Anadolu Lisesi,http://unyeaotm.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Çakırtepe Mesleki Ve Teknik Anadolu Lisesi,http://cakirtepemtal.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Ünye Anaokulu,http://unyeanaokulu.meb.k12.tr,Anaokulu
Türkiye,Ordu,52,Ünye,13,Ticaret Borsası Özel Eğitim Uygulama Merkezi I. Kademe,http://tbozelegitim1kademe.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Ünye Mustafa Rakım Anadolu Lisesi,http://umral.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Puset Polvan Ortaokulu,http://ppo.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Tekkiraz Çok Programlı Anadolu Lisesi,http://tekkirazcpal.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Yenikent Ortaokulu,http://unyeyenikent.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Yeşilkent Şehit Mustafa Güler İlkokulu,http://yesilkentilko.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Yunus Emre İlkokulu,http://unyeyunusemre.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fevzi Çakmak Ortaokulu,http://unyefevzicakmakortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Anafarta Ortaokulu,http://unyeanafarta.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Cumhuriyet İlkokulu,http://unyecumhuriyetilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Anafarta İlkokulu,http://anafartaunye.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Mehmet Necati Vidinli Mesleki Ve Teknik Anadolu Lisesi,http://unyeeml.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Nuriye İlkokulu,http://nuriyeio.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Şehit Hüseyin Başaran Ortaokulu,http://sehithuseyinbasarano.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Şehit Fatih Efiloğlu Ortaokulu,http://sehitfatihefilogluortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Şehit Fatih Efiloğlu İlkokulu,http://sehitfatihefilogluilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Prof.dr.necmettin Polvan İlkokulu,http://profdrnecmettinpolvanilk.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Pelitliyatak İlkokulu,http://pelitliyatakilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fehmi Cerrahoğlu Özel Eğitim Mesleki Eğitim Merkezi (okulu),http://fcozelegitimmem.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Yeşilkent Şehit Mustafa Güler Ortaokulu,http://yesilkentortao.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Fevzi Çakmak İlkokulu,http://unyefevzicakmakilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fevzi Çakmak İmam Hatip Ortaokulu,http://unyefevzicakmakiho.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,İnönü İlkokulu,http://unyeinonuio.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Meçhul Asker Ortaokulu,http://mechulasker.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,İnkur İlkokulu,http://inkurilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,İnkur Ortaokulu,http://inkurortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Yenikent İlkokulu,http://unyeyenikenti.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Toki Ömer Çam İlkokulu,http://tokiomercamilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Tekkiraz Ortaokulu,http://tekkirazoo.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Tekkiraz İlkokulu,http://tekkirazio.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Toki Ömer Çam Ortaokulu,http://tokiomercamortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Erenyurt Ortaokulu,http://erenyurtoo.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Fatih İlkokulu,http://unyefatihilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Fatih Ortaokulu,http://unyefatihortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Pelitliyatak Ortaokulu,http://pelitliyatakortaokulu.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Yaşar Gazioğlu İlkokulu,http://ygi.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Yaşar Gazioğlu Ortaokulu,http://ygo.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Şehit Cemal Mutlu İlkokulu,http://scemalmutluilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Tekkiraz İmam Hatip Ortaokulu,http://tekkiraziho.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Nuriye Ortaokulu,http://nuriyeoo.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Yusuf Bahri Anadolu İmam Hatip Lisesi,http://yusufbahriihl.meb.k12.tr,Lise
Türkiye,Ordu,52,Ünye,13,Ticaret Borsası Özel Eğitim İş Uygulama Merkezi Okulu,http://tbisuygulamamerkezi.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Yüceler İlkokulu,http://yucelerilkokulu.meb.k12.tr,İlkokul
Türkiye,Ordu,52,Ünye,13,Ticaret Borsası Özel Eğitim Uygulama Merkezi Iı. Kademe,http://tbozelegitim2kademe.meb.k12.tr,Meslek Lisesi
Türkiye,Ordu,52,Ünye,13,Gölevi Anaokulu,http://golevianaokulu.meb.k12.tr,Anaokulu
Türkiye,Ordu,52,Ünye,13,Ünye İmam Hatip Ortaokulu,http://unyeiho.meb.k12.tr,Ortaokul
Türkiye,Ordu,52,Ünye,13,Anafarta İmam Hatip Ortaokulu,http://anafartaimamhatip.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Ardeşen Anadolu Lisesi,http://ardesenanadolu.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Ardeşen Kanuni Anadolu Lisesi,http://ardesenkanunial.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Ardeşen Mesleki Ve Teknik Eğitim Merkezi,http://metem.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Ardeşen,2,Ardeşen Şehit Ömer Halisdemir Fen Lisesi,http://omerhalisdemirfenlisesi.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Ardeşen İmam Hatip Ortaokulu,http://ardeseniho.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Ardeşen Mesleki Ve Teknik Anadolu Lisesi,http://ardesensml.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Türk Telekom Anadolu Lisesi,http://telekomardesenlisesi.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Atatürk Anaokulu,http://ardesenataturk53.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Ardeşen,2,Cumhuriyet İlkokulu,http://ardesencumhuriyetilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Işıklı Mesleki Ve Teknik Anadolu Lisesi,http://isdaml.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,Ardeşen Anadolu İmam Hatip Lisesi,http://ardesenihl.meb.k12.tr,Lise
Türkiye,Rize,53,Ardeşen,2,İstanbul Menkul Kıymetler Borsası İlkokulu,http://ardesenimkb.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Merkez Fatih İlkokulu,http://ardesenfatih.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Nene Hatun Anaokulu,http://ardesennenehatun.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Ardeşen,2,Seslıkaya Ziya Okutan İlkokulu,http://seslikayaziyaokutanio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Seslıkaya Ziya Okutan Ortaokulu,http://seslikayaziyaokutano.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Yavuz Selim Ortaokulu,http://ardesenyavuzselimortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Mesut Karaoğlu İlkokulu,http://mkaraoglu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Alparslan Ortaokulu,http://alparslan53.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Gazi Mustafa Kemal İlkokulu,http://gazi53.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Rabia Hatun Kız Anadolu İmam Hatip Lisesi,http://ardesenrabiahihl.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Ardeşen,2,Halk Eğitim Merkezi,http://ardesenhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Ardeşen,2,Köprüköy Ortaokulu,http://koprukoyortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Köprüköy İlkokulu,http://koprukoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Işıklı 60 Yıl Ortaokulu,http://isikli60yilortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Işıklı 60 Yıl İlkokulu,http://isikli60yililkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Öğretmen Evi Ve Akşam Sanat Okulu,http://ardesenogretmenevi.meb.k12.tr,Sanat Okulu
Türkiye,Rize,53,Ardeşen,2,Aşağıdurak Atatürk İlkokulu,http://adurak.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Aşağıdurak Atatürk Ortaokulu,http://adurakortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Ardeşen,2,Tunca Şehit Cumalı Ayçiçek İlkokulu,http://tunca.meb.k12.tr,İlkokul
Türkiye,Rize,53,Ardeşen,2,Ardeşen Necip Fazıl Kısakürek İmam Hatip Ortaokulu,http://ardesennfkiho.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çamlıhemşin,3,Halk Eğitim Merkezi,http://camlihemsinhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Çamlıhemşin,3,Çamlıhemşin Çok Programlı Anadolu Lisesi,http://chl.meb.k12.tr,Lise
Türkiye,Rize,53,Çamlıhemşin,3,İmam Hatip Lisesi,http://cihl.meb.k12.tr,Lise
Türkiye,Rize,53,Çamlıhemşin,3,İstanbul Ticaret Odası Şehit Binbaşı Ömer Aktuğ Ortaokulu,http://itosehitbinbasiomeraktugoo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çamlıhemşin,3,İstanbul Ticaret Odası Şehit Binbaşı Ömer Aktuğ İlkokulu,http://itosehitbinbasiomeraktugio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çamlıhemşin,3,Dikkaya İlkokulu,http://dikkayaio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çamlıhemşin,3,Atatürk İlkokulu,http://camlihemsinataturkio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çamlıhemşin,3,Dikkaya Ortaokulu,http://dikkayaoo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çamlıhemşin,3,Atatürk Ortaokulu,http://camlihemsinataturkoo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çamlıhemşin,3,Düzmahalle İlkokulu,http://duzmahalleio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,İshakoğlu İmam Hatip Ortaokulu,http://ishakogluimamhatiportaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Çayeli Ahmet Hamdi İsakoğlu Mesleki Ve Teknik Anadolu Lisesi,http://cayelidenizcilik.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Çayeli İmkb Anadolu Öğretmen Lisesi,http://cayeliaol.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Çayeli Merkez Anaokulu,http://cayelianaokulu.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Çayeli,4,Çayeli Vakıfbank Anadolu Lisesi,http://cayelival.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Halk Eğitim Merkezi,http://cayelihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Çayeli,4,Çayeli Anadolu İmam Hatip Lisesi,http://cayeliimamhatip.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Kaptanoğlu İlkokulu,http://kaptanoglu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Niyazi Çavuşoğlu Anaokulu,http://niyazicavusoglu.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Çayeli,4,Rize Çayeli Hizmetiçi Eğitim Enstitüsü Ve Aso,http://cayelihizmetici.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Çayeli,4,Fikri Keçeli İlkokulu,http://cayelifikrikeceliio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Yamaç Ortaokulu,http://yamacortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Yamaç İlkokulu,http://yamacilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,9 Mart İlkokulu,http://dokuzmartilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,İshakoğlu İlkokulu,http://ishakogluilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Ögretmen Evi Ve Akşam Sanat Okulu,http://cayeliogretmenevi.meb.k12.tr,Sanat Okulu
Türkiye,Rize,53,Çayeli,4,Merkez Atatürk Ortaokulu,http://cayeliataturk.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Çayeli Barbaros Mesleki Ve Teknik Anadolu Lisesi,http://barbaroseml.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Çayeli Madenli Ahmet Hamdi İshakoğlu Mesleki Ve Teknik Anadolu Lisesi,http://cayelisml.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Çayeli Mesleki Ve Teknik Anadolu Lisesi,http://cayelikizmeslek.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,İmkb Fen Lisesi,http://cayelifenlisesi.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Çayeli,4,Madenli İlkokulu,http://cayelimadenliilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Ahmet Hamdi-nurzan İshakoğlu Anadolu Lisesi,http://cayelianadolulisesi.meb.k12.tr,Lise
Türkiye,Rize,53,Çayeli,4,Kaptanpaşa İzzet Akcal Yatılı Bölge Ortaokulu,http://kaptanpasaybo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Yamantürk Ortaokulu,http://yamanturkortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Aşıklar İlkokulu,http://asiklarilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Büyükköy İlkokulu,http://buyukkoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Büyükköy Ortaokulu,http://buyukkoyortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Hasan Yılmaz İlkokulu,http://hasanyilmazilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Beyazsu İlkokulu,http://beyazsuilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Beyazsu Ortaokulu,http://beyazsuortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Madenli Ortaokulu,http://madenlioo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Hüseyin Rüştü Altunbaş Ortaokulu,http://hraltunbas.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Çayeli,4,Kaptanpaşa İzzet Akçal Yatılı Bölge İlkokulu,http://kaptanpasaybio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Çayeli,4,Şehit Muhammet Ambar İmam Hatip Ortaokulu,http://muhammetambariho.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Derepazarı,10,Ali Rıza Yılmaz Ortaokulu,http://alirizayilmazortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Derepazarı,10,Adem Özdemir Anadolu Lisesi,http://ademozdemiranadolulisesi.meb.k12.tr,Lise
Türkiye,Rize,53,Derepazarı,10,Halk Eğitim Merkezi,http://derepazarihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Derepazarı,10,Derepazarı Merkez  İlkokulu,http://derepazarimerkezilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Derepazarı,10,Fıçıcılar İlkokulu,http://ficicilarilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Derepazarı,10,Derepazarı İmam Hatip Ortaokulu,http://derepazariimamhatiportaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Derepazarı,10,Kirazdağı İlkokulu,http://kirazdagiilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Derepazarı,10,Kirazdağı Ortaokulu,http://kirazdagiortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Derepazarı,10,Günay Kıran Anaokulu,http://gunaykirananaokulu.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Fındıklı,5,Fındıklı Anadolu İmam Hatip Lisesi,http://fahl.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Fındıklı,5,Ahmet Şahinler Anaokulu,http://asa.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Fındıklı,5,Aksu Atatürk İlkokulu,http://aksuataturkilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Fındıklı Anaokulu,http://findiklianaokulu.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Fındıklı,5,Fındıklı Anadolu İmam Hatip Lisesi,http://findikliimamhatiplisesi.meb.k12.tr,Lise
Türkiye,Rize,53,Fındıklı,5,Fındıklı Mesleki Ve Teknik Anadolu Lisesi,http://findiklimtal.meb.k12.tr,Lise
Türkiye,Rize,53,Fındıklı,5,Fındıklı Mesleki Ve Teknik Eğitim Merkezi,http://findiklimetem.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Fındıklı,5,İbn I Sina Mesleki Ve Teknik Anadolu Lisesi,http://findikliibnisinamtal.meb.k12.tr,Lise
Türkiye,Rize,53,Fındıklı,5,Sabancı Öğretmen Evi Ve Akşam Sanat Okulu,http://findiklisabanciogretmenevi.meb.k12.tr,Sanat Okulu
Türkiye,Rize,53,Fındıklı,5,Şehit Cavit Köroğlu Anadolu Lisesi,http://sehitckal.meb.k12.tr,Lise
Türkiye,Rize,53,Fındıklı,5,Aksu Atatürk Ortaokulu,http://aksuataturkortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Fındıklı,5,Arılı İlkokulu,http://ariliilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Muammer Çiçekoğlu Ortaokulu,http://muammercicekogluortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Fındıklı,5,Sümer Ortaokulu,http://sumer-ortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Fındıklı,5,Arılı Ortaokulu,http://ariliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Fındıklı,5,Ahmet Şahinler İlkokulu,http://ahmetsahinlerilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Çağlayan Osman Hacıalioğlu İlkokulu,http://caglayanohilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Çağlayan Osman Hacıalioğlu Ortaokulu,http://caglayanohortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Fındıklı,5,11 Mart İlkokulu,http://onbirmartilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Sümer İlkokulu,http://sumer-ilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Fındıklı,5,Halk Eğitim Merkezi,http://findiklihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Güneysu,6,Güneysu Anaokulu,http://guneysuanaokulu.meb.k12.tr,Anaokulu
Türkiye,Rize,53,Güneysu,6,Halk Eğitim Merkezi,http://guneysuhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Rize,53,Güneysu,6,Osman Erkan Kız Anadolu İmam Hatip Lisesi,http://guneysuosmanerkan.meb.k12.tr,Lise
Türkiye,Rize,53,Güneysu,6,Başköy Ortaokulu,http://baskoyo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Güneysu,6,Başköy İlkokulu,http://guneysubaskoy.meb.k12.tr,İlkokul
Türkiye,Rize,53,Güneysu,6,Ulucami Ortaokulu,http://ulucamiortaokulu.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Güneysu,6,Kızılay-şükrü-nurten Topçuoğlu Özel Eğitim Uygulama Merkezi I. Kademe,http://guneysuoeum.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Güneysu,6,Kızılay-şükrü-nurten Topçuoğlu Özel Eğitim Uygulama Merkezi Iı. Kademe,http://guneysuoeum2.meb.k12.tr,Meslek Lisesi
Türkiye,Rize,53,Güneysu,6,Kıbledağı Şehit Metin Çetin Ortaokulu,http://ksehitmetincetinoo.meb.k12.tr,Ortaokul
Türkiye,Rize,53,Güneysu,6,Kıbledağı Şehit Metin Çetin İlkokulu,http://ksehitmetincetinio.meb.k12.tr,İlkokul
Türkiye,Rize,53,Güneysu,6,Yeşilköy Türkoğlu İlkokulu,http://yturkogluilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Güneysu,6,Adacami İlkokulu,http://adacamiilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Güneysu,6,İstanbul Menkul Kıymetler Borsası İlkokulu,http://gimkbilkokulu.meb.k12.tr,İlkokul
Türkiye,Rize,53,Güneysu,6,İstanbul Menkul Kıymetler Borsası Ortaokulu,http://gimkbortaokulu.meb.k12.tr,Ortaokul
